ID,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build,,,
3457,Hyundai,2009,Nigerian Used,142520,1600,Petrol,Automatic,1365000.00,Not SUV,,,
3458,Honda,2004,Nigerian Used,177588,3500,Petrol,Automatic,1872000.00,SUV,,,
3459,Lexus,2004,Nigerian Used,360191,3300,Petrol,Automatic,2475000.00,Not SUV,,,
3460,Toyota,2007,Foreign Used,227184,1500,Petrol,Automatic,2625000.00,Not SUV,,,
3461,Honda,2014,Nigerian Used,24935,1800,Petrol,Automatic,4725000.00,Not SUV,,,
3462,Honda,2008,Nigerian Used,156271,1300,Petrol,Manual,1050000.00,Not SUV,,,
3463,Toyota,2007,Nigerian Used,174956,1500,Petrol,Manual,1365000.00,Not SUV,,,
3464,Toyota,2008,Nigerian Used,59399,1800,Petrol,Manual,1872000.00,Not SUV,,,
3465,Toyota,2009,Nigerian Used,137186,1800,Petrol,Manual,1575000.00,Not SUV,,,
3466,Toyota,2001,Foreign Used,111027,3000,Petrol,Automatic,3600000.00,SUV,,,
3467,Honda,2005,Nigerian Used,131992,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3468,Toyota,1999,Nigerian Used,318617,2200,Petrol,Automatic,1040000.00,Not SUV,,,
3469,Honda,2008,Nigerian Used,370928,2400,Petrol,Automatic,1155000.00,Not SUV,,,
3470,Honda,2007,Nigerian Used,66823,1800,Petrol,Automatic,1768000.00,Not SUV,,,
3471,Hyundai,2009,Nigerian Used,164565,1600,Petrol,Manual,1155000.00,Not SUV,,,
3472,Honda,2002,Foreign Used,137775,1700,Petrol,Automatic,1470000.00,Not SUV,,,
3473,Mercedes-Benz,2005,Nigerian Used,167169,2400,Petrol,Automatic,1470000.00,Not SUV,,,
3474,Honda,2006,Nigerian Used,168907,1800,Petrol,Automatic,1365000.00,Not SUV,,,
3475,Honda,2010,Nigerian Used,252463,1800,Petrol,Automatic,1575000.00,Not SUV,,,
3476,Honda,2006,Nigerian Used,78511,18,Petrol,Automatic,1664000.00,Not SUV,,,
3477,Honda,2008,Foreign Used,136143,1800,Petrol,Automatic,2520000.00,Not SUV,,,
3478,Honda,2008,Nigerian Used,178425,1800,Petrol,Automatic,1456000.00,Not SUV,,,
3479,Toyota,2003,Foreign Used,162691,1800,Petrol,Automatic,2704000.00,Not SUV,,,
3480,Lexus,2007,Nigerian Used,78470,3500,Petrol,Automatic,5287500.00,Not SUV,,,
3481,Toyota,2006,Nigerian Used,169259,1800,Petrol,Automatic,1365000.00,Not SUV,,,
3482,Toyota,2008,Nigerian Used,59399,1800,Petrol,Manual,1872000.00,Not SUV,,,
3483,Lexus,2014,Nigerian Used,53558,3500,Petrol,Automatic,8400000.00,SUV,,,
3484,Toyota,2005,Nigerian Used,195268,1800,Petrol,Automatic,1365000.00,Not SUV,,,
3485,Toyota,2007,Nigerian Used,174956,1500,Petrol,Manual,1365000.00,Not SUV,,,
3486,Toyota,2014,Nigerian Used,308916,1300,Petrol,Automatic,4200000.00,Not SUV,,,
3487,Opel,2002,Nigerian Used,245314,1400,Petrol,Manual,1260000.00,Not SUV,,,
3488,Ford,2010,Nigerian Used,137993,18,Petrol,Automatic,1260000.00,Not SUV,,,
3489,Audi,2009,Foreign Used,259300,2000,Petrol,Automatic,3150000.00,Not SUV,,,
3490,Honda,2006,Nigerian Used,168907,1800,Petrol,Automatic,1365000.00,Not SUV,,,
3491,Honda,2005,Nigerian Used,131992,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3492,Toyota,2005,Nigerian Used,217805,2400,Petrol,Automatic,1260000.00,SUV,,,
3493,Volkswagen,2013,Foreign Used,131549,2500,Petrol,Automatic,5880000.00,Not SUV,,,
3494,Lexus,2007,Nigerian Used,174458,3000,Petrol,Automatic,2625000.00,Not SUV,,,
3495,Honda,2002,Foreign Used,137775,1700,Petrol,Automatic,1470000.00,Not SUV,,,
3496,Honda,2006,Nigerian Used,78511,18,Petrol,Automatic,1664000.00,Not SUV,,,
3497,Honda,2006,Foreign Used,171225,1300,Hybrid,Automatic,2704000.00,Not SUV,,,
3498,Toyota,2004,Nigerian Used,70990,1800,Petrol,Automatic,2080000.00,Not SUV,,,
3499,Chevrolet,2003,Foreign Used,191555,2200,Petrol,Automatic,1575000.00,Not SUV,,,
3500,Toyota,2005,Nigerian Used,247930,3300,Petrol,Automatic,2250000.00,Not SUV,,,
3501,Toyota,2009,Nigerian Used,137186,1800,Petrol,Manual,1575000.00,Not SUV,,,
3502,Hyundai,2004,Nigerian Used,180368,3500,Petrol,Automatic,1260000.00,SUV,,,
3503,Peugeot,2004,Foreign Used,104880,1400,Petrol,Manual,1560000.00,Not SUV,,,
3504,Lexus,2005,Nigerian Used,373268,3300,Petrol,Automatic,2404000.00,Not SUV,,,
3505,Toyota,2004,Nigerian Used,208160,2400,Petrol,Automatic,1155000.00,Not SUV,,,
3506,Toyota,2004,Nigerian Used,138916,1800,Petrol,Automatic,2250000.00,Not SUV,,,
3507,Peugeot,2004,Foreign Used,89405,14,Petrol,Automatic,2288000.00,Not SUV,,,
3508,Pontiac,2003,Nigerian Used,173521,1800,Petrol,Automatic,1800000.00,Not SUV,,,
3509,Honda,2008,Nigerian Used,178425,1800,Petrol,Automatic,1456000.00,Not SUV,,,
3510,Toyota,1999,Nigerian Used,317894,3000,Petrol,Automatic,2184000.00,Not SUV,,,
3511,Honda,2007,Nigerian Used,66823,1800,Petrol,Automatic,1768000.00,Not SUV,,,
3512,Honda,2008,Nigerian Used,435236,1800,Petrol,Automatic,2080000.00,Not SUV,,,
3513,Mazda,2006,Nigerian Used,198963,2000,Petrol,Automatic,1365000.00,Not SUV,,,
3514,Honda,2010,Nigerian Used,252463,1800,Petrol,Automatic,1575000.00,Not SUV,,,
3515,Toyota,1999,Nigerian Used,224736,2000,Petrol,Automatic,1050000.00,Not SUV,,,
3516,Honda,2003,Foreign Used,278048,2000,Petrol,Automatic,2047500.00,Not SUV,,,
3518,Honda,2011,Nigerian Used,167793,3500,Petrol,Automatic,3952000.00,Not SUV,,,
3519,Honda,2006,Nigerian Used,175820,1800,Petrol,Automatic,8840000.00,Not SUV,,,
3521,Toyota,2004,Nigerian Used,482800,1800,Petrol,Automatic,1365000.00,Not SUV,,,
3522,Honda,2008,Nigerian Used,218853,1500,Petrol,Automatic,1250000.00,Not SUV,,,
3523,Toyota,2003,Nigerian Used,355522,3000,Petrol,Automatic,1365000.00,Not SUV,,,
3524,Honda,2004,Nigerian Used,198184,3500,Petrol,Automatic,1872000.00,SUV,,,
3525,Toyota,2007,Nigerian Used,85851,1500,Petrol,Automatic,1365000.00,Not SUV,,,
3527,Honda,2006,Nigerian Used,407637,1800,Petrol,Automatic,1560000.00,Not SUV,,,
3528,Toyota,2005,Nigerian Used,247930,3300,Petrol,Automatic,2250000.00,Not SUV,,,
3529,Volkswagen,2000,Foreign Used,238149,1800,Petrol,Manual,1680000.00,Not SUV,,,
3530,Toyota,2004,Nigerian Used,138916,1800,Petrol,Automatic,2250000.00,Not SUV,,,
3531,Honda,2006,Nigerian Used,137745,16,Petrol,Automatic,1470000.00,Not SUV,,,
3532,Honda,2011,Nigerian Used,167793,3500,Petrol,Automatic,3952000.00,Not SUV,,,
3533,Pontiac,2003,Nigerian Used,173521,1800,Petrol,Automatic,1800000.00,Not SUV,,,
3534,Volkswagen,2003,Foreign Used,275690,1600,Petrol,Automatic,2415000.00,Not SUV,,,
3535,Volkswagen,1998,Nigerian Used,206522,2000,Petrol,Automatic,1470000.00,Not SUV,,,
3536,Mercedes-Benz,2005,Nigerian Used,155231,35,Petrol,Automatic,1050000.00,Not SUV,,,
3537,Hyundai,2004,Nigerian Used,180368,3500,Petrol,Automatic,1260000.00,SUV,,,
3538,Volkswagen,1999,Foreign Used,300153,1600,Petrol,Manual,1575000.00,Not SUV,,,
3540,Volkswagen,1999,Foreign Used,300153,1600,Petrol,Manual,1575000.00,Not SUV,,,
3541,Toyota,2018,Foreign Used,159334,2500,Petrol,Automatic,13520000.00,Not SUV,,,
3543,Honda,2012,Nigerian Used,58920,2400,Petrol,Automatic,2512000.00,Not SUV,,,
3544,Honda,2006,Nigerian Used,309254,1800,Petrol,Manual,1312500.00,Not SUV,,,
3545,Toyota,2011,Foreign Used,380494,2400,Petrol,Automatic,3937500.00,Not SUV,,,
3546,Honda,2006,Nigerian Used,137745,16,Petrol,Automatic,1470000.00,Not SUV,,,
3547,Toyota,2007,Nigerian Used,156731,2400,Petrol,Automatic,2808000.00,Not SUV,,,
3548,Toyota,2007,Nigerian Used,85851,1500,Petrol,Automatic,1365000.00,Not SUV,,,
3549,Toyota,2007,Nigerian Used,191517,1300,Petrol,Manual,1155000.00,Not SUV,,,
3550,Mercedes-Benz,2005,Nigerian Used,155231,35,Petrol,Automatic,1050000.00,Not SUV,,,
3551,Toyota,2002,Nigerian Used,313177,3000,Petrol,Automatic,1872000.00,Not SUV,,,
3552,Mercedes-Benz,2014,Nigerian Used,143207,3500,Petrol,Automatic,9000000.00,SUV,,,
3554,Toyota,2014,Nigerian Used,92814,1800,Petrol,Automatic,3150000.00,Not SUV,,,
3555,Hyundai,2007,Nigerian Used,134188,2400,Petrol,Automatic,1155000.00,Not SUV,,,
3557,Volkswagen,1998,Nigerian Used,203234,2000,Petrol,Automatic,1155000.00,Not SUV,,,
3558,Opel,2005,Nigerian Used,218560,1600,Petrol,Manual,1800000.00,Not SUV,,,
3560,Toyota,2011,Foreign Used,98103,2500,Petrol,Automatic,3990000.00,Not SUV,,,
3562,Mercedes-Benz,2006,Foreign Used,104962,3500,Petrol,Automatic,3990000.00,Not SUV,,,
3563,Toyota,2009,Foreign Used,130789,2700,Petrol,Automatic,3952000.00,Not SUV,,,
3564,Mercedes-Benz,2001,Nigerian Used,432510,3200,Petrol,Automatic,1575000.00,Not SUV,,,
3565,Toyota,2018,Nigerian Used,49330,2500,Petrol,Automatic,11550000.00,Not SUV,,,
3566,Toyota,2003,Nigerian Used,120117,1800,Petrol,Automatic,1260000.00,Not SUV,,,
3567,Toyota,2007,Nigerian Used,446224,1800,Petrol,Automatic,1470000.00,Not SUV,,,
3568,Toyota,1999,Nigerian Used,225478,22,Petrol,Automatic,1040000.00,Not SUV,,,
3569,Lexus,2004,Foreign Used,94868,4700,Petrol,Automatic,7200000.00,SUV,,,
3570,Toyota,2007,Nigerian Used,209333,1800,Petrol,Manual,1155000.00,Not SUV,,,
3571,Toyota,2014,Nigerian Used,92814,1800,Petrol,Automatic,3150000.00,Not SUV,,,
3572,Opel,2005,Nigerian Used,218560,1600,Petrol,Manual,1800000.00,Not SUV,,,
3573,Toyota,2003,Foreign Used,300986,2000,Petrol,Automatic,2625000.00,Not SUV,,,
3574,Infiniti,2002,Nigerian Used,109615,3500,Petrol,Automatic,892500.00,SUV,,,
3575,Lexus,2004,Foreign Used,94868,4700,Petrol,Automatic,7200000.00,SUV,,,
3576,Toyota,2010,Foreign Used,184530,1800,Petrol,Automatic,4056000.00,Not SUV,,,
3577,Toyota,2008,Foreign Used,86643,1500,Petrol,Automatic,2940000.00,Not SUV,,,
3578,Honda,2012,Nigerian Used,58920,2400,Petrol,Automatic,2512000.00,Not SUV,,,
3579,Ford,2013,Foreign Used,171155,3500,Petrol,Automatic,4935000.00,SUV,,,
3580,Nissan,2001,Nigerian Used,172358,3500,Petrol,Automatic,1248000.00,SUV,,,
3581,Lexus,2007,Nigerian Used,266358,35,Petrol,Automatic,3600000.00,Not SUV,,,
3582,Nissan,2012,Foreign Used,231941,2500,Petrol,Automatic,4387500.00,Not SUV,,,
3583,Toyota,2003,Nigerian Used,182846,1800,Petrol,Automatic,1785000.00,Not SUV,,,
3584,Toyota,2009,Foreign Used,130789,2700,Petrol,Automatic,3952000.00,Not SUV,,,
3585,Lexus,2002,Foreign Used,211561,3000,Petrol,Automatic,3487500.00,Not SUV,,,
3587,Toyota,2009,Nigerian Used,108958,2000,Petrol,Automatic,3432000.00,Not SUV,,,
3588,Mercedes-Benz,2004,Foreign Used,510152,2100,Diesel,Automatic,3375000.00,Not SUV,,,
3590,Ford,2008,Foreign Used,258390,4600,Petrol,Automatic,3937500.00,Not SUV,,,
3591,Infiniti,2005,Nigerian Used,204946,3500,Petrol,Automatic,2812500.00,SUV,,,
3592,Toyota,2007,Foreign Used,164013,3500,Petrol,Automatic,4050000.00,Not SUV,,,
3593,Acura,2016,Nigerian Used,163198,3500,Petrol,Automatic,11025000.00,SUV,,,
3594,Lexus,2001,Nigerian Used,283860,3000,Petrol,Automatic,2600000.00,SUV,,,
3595,Honda,2008,Nigerian Used,85766,3500,Petrol,Automatic,1687500.00,Not SUV,,,
3596,Toyota,2010,Foreign Used,233977,2400,Petrol,Automatic,5062500.00,Not SUV,,,
3597,Ford,1999,Foreign Used,234627,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3599,Toyota,2008,Nigerian Used,196552,1800,Petrol,Automatic,2700000.00,Not SUV,,,
3600,Infiniti,2002,Nigerian Used,109615,3500,Petrol,Automatic,892500.00,SUV,,,
3601,Honda,2008,Nigerian Used,293360,2400,Petrol,Automatic,1912500.00,Not SUV,,,
3602,Toyota,2003,Nigerian Used,182846,1800,Petrol,Automatic,1785000.00,Not SUV,,,
3603,Ford,2014,Nigerian Used,68442,2000,Petrol,Automatic,5062500.00,Not SUV,,,
3604,Toyota,2001,Nigerian Used,350884,2200,Petrol,Automatic,1196000.00,Not SUV,,,
3605,Lexus,2013,Foreign Used,219832,3400,Petrol,Automatic,13500000.00,SUV,,,
3606,Ford,1999,Foreign Used,234627,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3607,Jeep,2008,Foreign Used,239555,3700,Petrol,Automatic,4500000.00,SUV,,,
3608,Ford,2008,Nigerian Used,124327,4600,Petrol,Automatic,3937500.00,Not SUV,,,
3609,Kia,2013,Nigerian Used,81596,2400,Petrol,Automatic,3150000.00,Not SUV,,,
3610,Mercedes-Benz,2001,Nigerian Used,158413,1800,Petrol,Manual,1050000.00,Not SUV,,,
3611,Toyota,2006,Nigerian Used,244551,4000,Petrol,Automatic,3150000.00,SUV,,,
3612,Honda,2008,Nigerian Used,104050,2500,Petrol,Automatic,2025000.00,Not SUV,,,
3613,Lexus,2007,Nigerian Used,313140,3500,Petrol,Automatic,3328000.00,Not SUV,,,
3614,Toyota,1999,Nigerian Used,311925,3000,Petrol,Automatic,1350000.00,Not SUV,,,
3615,Mercedes-Benz,2012,Foreign Used,196553,3000,Petrol,Automatic,5250000.00,Not SUV,,,
3616,Mercedes-Benz,2001,Nigerian Used,158413,1800,Petrol,Manual,1050000.00,Not SUV,,,
3617,Lexus,2007,Nigerian Used,313140,3500,Petrol,Automatic,3328000.00,Not SUV,,,
3618,Honda,2008,Nigerian Used,104050,2500,Petrol,Automatic,2025000.00,Not SUV,,,
3619,Toyota,1999,Nigerian Used,311925,3000,Petrol,Automatic,1350000.00,Not SUV,,,
3620,Toyota,2010,Nigerian Used,251253,2500,Petrol,Automatic,2812500.00,Not SUV,,,
3621,Acura,2009,Nigerian Used,112,3500,Petrol,Automatic,3990000.00,Not SUV,,,
3622,Toyota,2012,Nigerian Used,231414,2400,Petrol,Automatic,3600000.00,Not SUV,,,
3623,Opel,2000,Nigerian Used,178190,1400,Petrol,Automatic,840000.00,Not SUV,,,
3624,Hyundai,2012,Nigerian Used,124219,1600,Petrol,Automatic,2700000.00,Not SUV,,,
3625,Lexus,2007,Nigerian Used,168422,3000,Petrol,Automatic,2625000.00,Not SUV,,,
3626,Toyota,2007,Foreign Used,288213,2400,Petrol,Automatic,3937500.00,Not SUV,,,
3627,Mercedes-Benz,2010,Nigerian Used,248646,3000,Petrol,Automatic,4612500.00,Not SUV,,,
3628,Mitsubishi,2005,Nigerian Used,159742,3500,Petrol,Automatic,1012500.00,SUV,,,
3629,Toyota,2019,Foreign Used,51484,2400,Petrol,Automatic,16875000.00,Not SUV,,,
3631,Toyota,2008,Nigerian Used,206410,2500,Petrol,Automatic,2475000.00,SUV,,,
3632,Toyota,2003,Nigerian Used,136682,1800,Petrol,Automatic,2137500.00,Not SUV,,,
3633,Lexus,2006,Foreign Used,119197,3300,Petrol,Automatic,5850000.00,SUV,,,
3634,Toyota,2009,Nigerian Used,237332,2400,Petrol,Automatic,2812500.00,Not SUV,,,
3635,Hyundai,2013,Nigerian Used,269194,2000,Petrol,Automatic,4095000.00,SUV,,,
3636,Ford,2013,Foreign Used,226430,2500,Petrol,Automatic,5145000.00,SUV,,,
3637,Lexus,2011,Foreign Used,207450,2500,Petrol,Automatic,4200000.00,Not SUV,,,
3638,Pontiac,2009,Nigerian Used,80355,2400,Petrol,Automatic,2600000.00,Not SUV,,,
3639,Ford,2001,Nigerian Used,88171,4200,Petrol,Automatic,2650000.00,Not SUV,,,
3640,BMW,2008,Foreign Used,369147,3000,Petrol,Automatic,4725000.00,Not SUV,,,
3641,Honda,2011,Nigerian Used,107345,2500,Petrol,Automatic,1575000.00,Not SUV,,,
3642,Toyota,2004,Nigerian Used,196493,2400,Petrol,Automatic,1687500.00,Not SUV,,,
3643,Hyundai,2016,Nigerian Used,86812,1800,Petrol,Automatic,3262500.00,Not SUV,,,
3644,Toyota,2007,Nigerian Used,124822,2400,Petrol,Automatic,2812500.00,Not SUV,,,
3645,Toyota,2017,Foreign Used,77647,2500,Petrol,Automatic,12180000.00,SUV,,,
3646,Toyota,2015,Nigerian Used,113843,1800,Petrol,CVT,5062500.00,Not SUV,,,
3647,Honda,2009,Nigerian Used,132820,2400,Petrol,Automatic,2137500.00,Not SUV,,,
3648,Pontiac,2010,Nigerian Used,71119,1800,Petrol,Automatic,3937500.00,Not SUV,,,
3649,Toyota,2020,Foreign Used,57656,3500,Petrol,Automatic,42750000.00,SUV,,,
3650,Volkswagen,2011,Nigerian Used,158400,2500,Diesel,Manual,1575000.00,Not SUV,,,
3651,Nissan,2007,Nigerian Used,136312,4000,Petrol,Automatic,2025000.00,SUV,,,
3652,Chrysler,1999,Nigerian Used,314115,3300,Petrol,Automatic,997500.00,Not SUV,,,
3653,Mercedes-Benz,2006,Nigerian Used,287580,30,Petrol,Automatic,1890000.00,Not SUV,,,
3654,Opel,2000,Nigerian Used,178190,1400,Petrol,Automatic,840000.00,Not SUV,,,
3655,Toyota,2013,Foreign Used,113150,1800,Petrol,Automatic,3937500.00,Not SUV,,,
3656,Chrysler,2002,Nigerian Used,351204,1600,Petrol,Manual,945000.00,Not SUV,,,
3657,Toyota,2006,Nigerian Used,268487,3300,Petrol,Automatic,2812500.00,SUV,,,
3658,Toyota,2003,Nigerian Used,450912,2400,Petrol,Automatic,1912500.00,Not SUV,,,
3659,Toyota,2003,Nigerian Used,447076,1500,Petrol,Automatic,1462500.00,Not SUV,,,
3660,Lexus,2004,Foreign Used,146152,3300,Petrol,Automatic,4515000.00,SUV,,,
3661,Infiniti,2003,Nigerian Used,195784,3500,Petrol,Automatic,945000.00,SUV,,,
3662,Daihatsu,1997,Nigerian Used,305854,1800,Petrol,Manual,945000.00,Not SUV,,,
3663,BMW,2005,Nigerian Used,228833,3000,Petrol,Automatic,1125000.00,Not SUV,,,
3664,Toyota,2003,Nigerian Used,367531,4000,Petrol,Automatic,2137500.00,SUV,,,
3666,Chevrolet,2008,Nigerian Used,277414,1600,Petrol,Automatic,840000.00,Not SUV,,,
3667,Peugeot,2000,Nigerian Used,123300,1400,Petrol,Manual,945000.00,Not SUV,,,
3668,Lexus,2001,Nigerian Used,227119,3000,Petrol,Automatic,2587500.00,SUV,,,
3669,Toyota,2010,Nigerian Used,120867,1800,Petrol,Automatic,2700000.00,Not SUV,,,
3670,Nissan,1997,Nigerian Used,377755,3300,Petrol,Manual,840000.00,SUV,,,
3671,Toyota,2006,Foreign Used,190194,3000,Petrol,Automatic,2940000.00,Not SUV,,,
3672,Mitsubishi,2001,Nigerian Used,192188,2400,Petrol,Automatic,892500.00,Not SUV,,,
3673,Kia,2009,Nigerian Used,67642,1600,Petrol,Automatic,2940000.00,Not SUV,,,
3674,Renault,2002,Nigerian Used,276254,1800,Petrol,Manual,840000.00,Not SUV,,,
3675,Nissan,2005,Nigerian Used,236550,2500,Petrol,Automatic,945000.00,Not SUV,,,
3676,Lexus,2008,Nigerian Used,164490,3500,Petrol,Automatic,6300000.00,SUV,,,
3677,Toyota,2004,Nigerian Used,266008,2400,Petrol,Automatic,1872000.00,Not SUV,,,
3678,Nissan,1999,Nigerian Used,231986,3300,Petrol,Automatic,840000.00,Not SUV,,,
3679,Toyota,1997,Nigerian Used,393678,3400,Petrol,Automatic,1462500.00,SUV,,,
3680,Honda,2003,Nigerian Used,320200,3000,Petrol,Automatic,945000.00,Not SUV,,,
3681,Toyota,2011,Foreign Used,80429,3500,Petrol,Automatic,5250000.00,Not SUV,,,
3683,Volkswagen,1995,Nigerian Used,299689,1800,Petrol,Manual,735000.00,Not SUV,,,
3684,Honda,2004,Nigerian Used,344102,3500,Petrol,Automatic,1687500.00,SUV,,,
3685,Mitsubishi,2006,Nigerian Used,79755,2000,Petrol,Automatic,945000.00,Not SUV,,,
3686,Mazda,2006,Nigerian Used,273752,2300,Petrol,Manual,945000.00,Not SUV,,,
3687,Toyota,2006,Nigerian Used,363770,1800,Petrol,Automatic,1155000.00,Not SUV,,,
3688,Volkswagen,2002,Nigerian Used,260658,2000,Petrol,Automatic,892500.00,Not SUV,,,
3689,Volkswagen,2006,Nigerian Used,320732,2000,Petrol,Manual,945000.00,Not SUV,,,
3690,Honda,2006,Nigerian Used,105375,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3691,Nissan,2001,Nigerian Used,318605,3500,Petrol,Automatic,840000.00,SUV,,,
3692,Toyota,2004,Nigerian Used,266008,2400,Petrol,Automatic,1872000.00,Not SUV,,,
3693,Honda,2006,Nigerian Used,182732,3500,Petrol,Automatic,945000.00,Not SUV,,,
3694,Lexus,2001,Nigerian Used,227119,3000,Petrol,Automatic,2587500.00,SUV,,,
3695,Toyota,2011,Foreign Used,80429,3500,Petrol,Automatic,5250000.00,Not SUV,,,
3696,BMW,2001,Nigerian Used,90828,3000,Petrol,Automatic,840000.00,Not SUV,,,
3697,Toyota,2010,Nigerian Used,120867,1800,Petrol,Automatic,2700000.00,Not SUV,,,
3698,BMW,2002,Nigerian Used,335038,2500,Petrol,Automatic,997500.00,Not SUV,,,
3699,Honda,2009,Foreign Used,146331,1800,Petrol,Automatic,3120000.00,Not SUV,,,
3700,Lexus,2008,Nigerian Used,164490,3500,Petrol,Automatic,6300000.00,SUV,,,
3701,Honda,2004,Nigerian Used,272575,2400,Petrol,Automatic,997500.00,Not SUV,,,
3702,Toyota,1997,Nigerian Used,393678,3400,Petrol,Automatic,1462500.00,SUV,,,
3704,Toyota,2007,Foreign Used,183139,2400,Petrol,Automatic,3465000.00,Not SUV,,,
3705,Toyota,2009,Nigerian Used,252898,1800,Petrol,Automatic,2704000.00,Not SUV,,,
3706,Nissan,2002,Nigerian Used,338106,3500,Petrol,Automatic,945000.00,SUV,,,
3707,Honda,1999,Nigerian Used,287181,2300,Petrol,Automatic,784000.00,Not SUV,,,
3708,Mercedes-Benz,2006,Nigerian Used,225474,3500,Petrol,Automatic,4500000.00,SUV,,,
3709,Honda,1997,Nigerian Used,289470,2000,Petrol,Automatic,787500.00,SUV,,,
3710,Mazda,2010,Nigerian Used,322717,2500,Petrol,Automatic,2100000.00,SUV,,,
3711,Pontiac,2005,Foreign Used,299999,1800,Petrol,Automatic,3375000.00,Not SUV,,,
3712,Nissan,2001,Nigerian Used,318605,3500,Petrol,Automatic,840000.00,SUV,,,
3713,Mazda,1998,Nigerian Used,272966,2000,Petrol,Automatic,845000.00,Not SUV,,,
3714,Toyota,2008,Nigerian Used,223212,1800,Petrol,Automatic,2700000.00,Not SUV,,,
3715,Mercedes-Benz,2013,Nigerian Used,181876,3500,Petrol,Automatic,12375000.00,SUV,,,
3716,Toyota,2010,Nigerian Used,140304,2000,Petrol,Automatic,3150000.00,Not SUV,,,
3717,Toyota,2003,Nigerian Used,140248,2400,Petrol,Automatic,1575000.00,Not SUV,,,
3718,Toyota,2005,Nigerian Used,273616,1800,Petrol,Automatic,2730000.00,Not SUV,,,
3719,Jaguar,2001,Nigerian Used,259080,3000,Petrol,Automatic,682500.00,Not SUV,,,
3720,Nissan,2005,Nigerian Used,163338,2500,Petrol,Automatic,892500.00,Not SUV,,,
3721,Toyota,2003,Foreign Used,209016,2400,Petrol,Automatic,2704000.00,Not SUV,,,
3722,Toyota,2002,Nigerian Used,249703,2400,Petrol,Automatic,1687500.00,Not SUV,,,
3723,Honda,2006,Nigerian Used,105375,3000,Petrol,Automatic,1050000.00,Not SUV,,,
3724,Honda,2006,Nigerian Used,182732,3500,Petrol,Automatic,945000.00,Not SUV,,,
3725,Chevrolet,2014,Nigerian Used,74781,1800,Petrol,Manual,913500.00,Not SUV,,,
3726,Honda,2005,Nigerian Used,198759,2400,Petrol,Automatic,1687500.00,Not SUV,,,
3727,BMW,2001,Nigerian Used,90828,3000,Petrol,Automatic,840000.00,Not SUV,,,
3728,Honda,2003,Nigerian Used,507619,2400,Petrol,Automatic,945000.00,Not SUV,,,
3731,Nissan,1999,Nigerian Used,137900,3300,Petrol,Automatic,765000.00,Not SUV,,,
3732,Toyota,2002,Nigerian Used,257575,2500,Petrol,Automatic,1462500.00,Not SUV,,,
3733,Lexus,1999,Nigerian Used,380983,3000,Petrol,Automatic,1687500.00,SUV,,,
3734,BMW,2002,Nigerian Used,335038,2500,Petrol,Automatic,997500.00,Not SUV,,,
3735,Honda,2008,Nigerian Used,307372,1500,Petrol,Manual,852500.00,Not SUV,,,
3736,Nissan,2001,Nigerian Used,266361,3500,Petrol,Automatic,787500.00,SUV,,,
3737,Honda,2004,Nigerian Used,272575,2400,Petrol,Automatic,997500.00,Not SUV,,,
3738,Toyota,2010,Nigerian Used,177112,3500,Petrol,Automatic,6525000.00,SUV,,,
3739,Honda,2003,Nigerian Used,175967,2400,Petrol,Automatic,840000.00,Not SUV,,,
3740,Toyota,2002,Nigerian Used,490815,2400,Petrol,Automatic,2587500.00,Not SUV,,,
3741,Peugeot,2008,Nigerian Used,362099,2000,Petrol,Automatic,735000.00,Not SUV,,,
3742,Honda,2005,Nigerian Used,181490,3500,Hybrid,Automatic,840000.00,Not SUV,,,
3743,Toyota,2004,Nigerian Used,189886,4000,Petrol,Automatic,3375000.00,SUV,,,
3744,Toyota,2003,Foreign Used,178113,1800,Petrol,Automatic,2812500.00,Not SUV,,,
3745,Honda,2008,Nigerian Used,136547,35,Petrol,Automatic,1785000.00,Not SUV,,,
3746,Peugeot,2000,Nigerian Used,210851,2000,Petrol,Manual,892500.00,Not SUV,,,
3747,Nissan,2006,Nigerian Used,244693,4000,Petrol,Automatic,892500.00,Not SUV,,,
3748,Toyota,2008,Nigerian Used,269054,2400,Petrol,Automatic,3206250.00,Not SUV,,,
3749,Honda,2002,Nigerian Used,385231,2400,Petrol,Automatic,945000.00,SUV,,,
3750,Honda,1998,Nigerian Used,370551,2300,Petrol,Automatic,780000.00,Not SUV,,,
3751,Mitsubishi,2001,Nigerian Used,188821,3500,Petrol,Automatic,945000.00,SUV,,,
3752,Lexus,2010,Nigerian Used,289309,3500,Petrol,Automatic,5287500.00,Not SUV,,,
3753,Honda,2004,Nigerian Used,105328,2400,Petrol,Automatic,792500.00,Not SUV,,,
3754,Ford,2014,Foreign Used,71208,3500,Petrol,Automatic,9000000.00,SUV,,,
3755,Lexus,1999,Nigerian Used,197165,3000,Petrol,Automatic,2137500.00,SUV,,,
3756,Ford,2008,Nigerian Used,12500,3000,Petrol,Automatic,1462500.00,SUV,,,
3757,Peugeot,2008,Nigerian Used,93565,1600,Petrol,Manual,945000.00,Not SUV,,,
