"","ID","Make","Year","Condition","Mileage","Engine.Size","Fuel","Transmission","Price","Build","Selling.Rate"
"583",746,"Mercedes-Benz",2009,2,269137,3000,"Petrol","Automatic",4410000,"Not SUV",129.358208061889
"584",748,"Toyota",2013,3,76803,2700,"Petrol","Automatic",4830000,"SUV",120.782567204696
"585",749,"Toyota",2011,3,90000,3500,"Petrol","Automatic",8320000,"SUV",141.992968264463
"586",750,"Ford",2014,3,42095,2400,"Petrol","Automatic",5200000,"SUV",122.119956480118
"587",751,"Toyota",2012,3,145137,2500,"Petrol","Manual",7904000,"Not SUV",120.331001498127
"588",753,"Toyota",2015,2,94222,3500,"Petrol","Automatic",12075000,"SUV",137.412810413589
"589",754,"Porsche",2005,2,222372,3200,"Petrol","Automatic",6300000,"SUV",107.90179476082
"590",755,"Mercedes-Benz",2011,3,167340,3500,"Petrol","Automatic",10920000,"SUV",141.992968264463
"591",758,"Toyota",2016,3,66489,3600,"Petrol","Automatic",5775000,"SUV",169.785692893773
"592",759,"Ford",2008,3,169315,3500,"Petrol","Automatic",3328000,"SUV",106.946299748744
"593",760,"Toyota",2014,3,127512,2500,"Petrol","Automatic",3885000,"Not SUV",122.119956480118
"594",761,"Toyota",2010,2,82855,2500,"Petrol","Automatic",4160000,"Not SUV",130.380254951299
"595",762,"Mercedes-Benz",2012,3,176123,4600,"Petrol","Automatic",7875000,"SUV",120.331001498127
"596",763,"Lexus",2004,3,163903,3300,"Petrol","Automatic",3744000,"SUV",112.832138933951
"597",764,"Ford",2013,3,88734,3500,"Petrol","Automatic",8840000,"Not SUV",120.782567204696
"598",765,"Toyota",2012,3,27981,3500,"Petrol","Automatic",6240000,"SUV",120.331001498127
"599",766,"Mercedes-Benz",2009,3,179870,3500,"Petrol","Automatic",3832500,"SUV",129.358208061889
"600",767,"Ford",2017,3,64052,3500,"Petrol","Automatic",8400000,"SUV",192.310069256987
"601",768,"Toyota",2011,3,76187,3500,"Petrol","Automatic",4830000,"SUV",141.992968264463
"602",770,"Lexus",2009,3,152653,2500,"Petrol","Automatic",4160000,"Not SUV",129.358208061889
"603",771,"Toyota",2013,3,142436,2500,"Petrol","Automatic",5200000,"Not SUV",120.782567204696
"604",772,"Toyota",2005,2,222738,3500,"Petrol","Automatic",3640000,"Not SUV",107.90179476082
"605",773,"Toyota",2015,2,94222,3500,"Petrol","Automatic",12075000,"SUV",137.412810413589
"606",774,"Lexus",2006,3,88003,3300,"Hybrid","Automatic",3150000,"SUV",105.854727600412
"607",775,"Toyota",2011,3,137851,3000,"Petrol","Automatic",3224000,"Not SUV",141.992968264463
"608",776,"Toyota",2009,2,113200,2400,"Hybrid","Automatic",3150000,"Not SUV",129.358208061889
"609",777,"Lexus",2007,3,158523,3500,"Petrol","Automatic",3328000,"Not SUV",108.223808169935
"610",780,"Mercedes-Benz",2009,3,80323,3500,"Petrol","Automatic",4680000,"SUV",129.358208061889
"611",781,"Toyota",2013,3,241993,2700,"Petrol","Automatic",6864000,"SUV",120.782567204696
"612",783,"Lexus",2010,2,110466,3500,"Hybrid","CVT",8925000,"SUV",130.380254951299
"613",784,"Toyota",2007,2,200246,2400,"Petrol","Automatic",3150000,"Not SUV",108.223808169935
"614",785,"Lexus",2008,3,86824,3400,"Petrol","Automatic",3432000,"Not SUV",106.946299748744
"615",786,"Ford",2014,3,111941,3500,"Petrol","Automatic",4200000,"SUV",122.119956480118
"616",787,"Ford",2007,2,275873,3500,"Petrol","Automatic",3744000,"SUV",108.223808169935
"617",788,"Toyota",2013,3,125478,2500,"Petrol","Automatic",3780103,"Not SUV",120.782567204696
"618",789,"Toyota",2014,2,160922,2500,"Petrol","Automatic",8400000,"SUV",122.119956480118
"619",790,"Toyota",2009,3,89348,2700,"Petrol","Automatic",5200000,"SUV",129.358208061889
"620",793,"Mercedes-Benz",2010,3,112776,3500,"Petrol","Automatic",3885000,"Not SUV",130.380254951299
"621",794,"Mercedes-Benz",2015,3,81656,3000,"Petrol","Automatic",9450000,"Not SUV",137.412810413589
"622",795,"Mercedes-Benz",2011,3,51159,1800,"Petrol","Automatic",5565000,"Not SUV",141.992968264463
"623",796,"Mercedes-Benz",2015,3,58808,2000,"Petrol","Automatic",7875000,"Not SUV",137.412810413589
"624",797,"Mercedes-Benz",2015,3,81656,3000,"Petrol","Automatic",9450000,"Not SUV",137.412810413589
"625",798,"Ford",2010,2,315836,3500,"Petrol","Automatic",3675000,"Not SUV",130.380254951299
"626",799,"Toyota",2011,3,112042,2400,"Petrol","Automatic",3328000,"Not SUV",141.992968264463
"627",801,"Mercedes-Benz",2010,3,120908,3500,"Petrol","Automatic",4725000,"SUV",130.380254951299
"628",802,"Toyota",2012,3,217066,2400,"Petrol","Automatic",4160000,"Not SUV",120.331001498127
"629",803,"Toyota",2008,3,236274,4800,"Petrol","Automatic",4200000,"SUV",106.946299748744
"630",804,"Mercedes-Benz",2006,2,155337,3500,"Petrol","Automatic",3150000,"Not SUV",105.854727600412
"631",805,"Mercedes-Benz",2009,3,80323,3500,"Petrol","Automatic",4680000,"SUV",129.358208061889
"632",806,"Toyota",2012,3,49898,2500,"Petrol","Automatic",4160000,"Not SUV",120.331001498127
"633",809,"Toyota",2009,3,173367,2700,"Petrol","Automatic",8320000,"SUV",129.358208061889
"634",810,"Toyota",2008,2,102613,3300,"Petrol","Automatic",4725000,"SUV",106.946299748744
"635",811,"Toyota",2014,3,95945,2700,"Petrol","Automatic",15225000,"SUV",122.119956480118
"636",812,"Infiniti",2013,2,262159,3500,"Petrol","Automatic",9360000,"SUV",120.782567204696
"637",813,"Toyota",2011,3,112042,2400,"Petrol","Automatic",3328000,"Not SUV",141.992968264463
"638",814,"Toyota",2012,3,49898,2500,"Petrol","Automatic",4160000,"Not SUV",120.331001498127
"639",815,"Toyota",2007,3,142870,3500,"Petrol","Automatic",3640000,"Not SUV",108.223808169935
"640",817,"Toyota",2016,3,66489,3600,"Petrol","Automatic",5775000,"SUV",169.785692893773
"641",818,"Toyota",2005,2,101284,3500,"Petrol","Automatic",3952000,"Not SUV",107.90179476082
"642",819,"Lexus",2005,3,161376,3300,"Petrol","Automatic",3432000,"SUV",107.90179476082
"643",821,"Toyota",2008,3,299900,3500,"Petrol","Automatic",3640000,"Not SUV",106.946299748744
"644",822,"Mercedes-Benz",2011,3,51159,1800,"Petrol","Automatic",5565000,"Not SUV",141.992968264463
"645",823,"Toyota",2006,3,107499,4000,"Petrol","Automatic",5250000,"SUV",105.854727600412
"646",824,"Toyota",2012,3,74366,2500,"Petrol","Automatic",3990000,"Not SUV",120.331001498127
"647",826,"Toyota",2016,3,39961,2500,"Petrol","Automatic",5250000,"Not SUV",169.785692893773
"648",827,"Infiniti",2006,2,285514,5600,"Petrol","Automatic",4462500,"Not SUV",105.854727600412
"649",828,"Toyota",2008,3,299900,3500,"Petrol","Automatic",3640000,"Not SUV",106.946299748744
"650",829,"Infiniti",2011,3,80020,5600,"Petrol","Automatic",8400000,"SUV",141.992968264463
"651",830,"Toyota",2007,3,142870,3500,"Petrol","Automatic",3640000,"Not SUV",108.223808169935
"652",831,"Lexus",2007,3,96844,3500,"Petrol","Automatic",3328000,"Not SUV",108.223808169935
"653",832,"Toyota",2007,3,207996,4000,"Petrol","Automatic",3675000,"Not SUV",108.223808169935
"654",833,"Lexus",2010,2,115026,3500,"Petrol","Automatic",9672000,"SUV",130.380254951299
"655",834,"Toyota",2012,3,119306,2500,"Petrol","Automatic",3675000,"Not SUV",120.331001498127
"656",836,"Toyota",2007,2,200246,2400,"Petrol","Automatic",3150000,"Not SUV",108.223808169935
"657",837,"Lexus",2007,3,106211,3500,"Petrol","Automatic",3588000,"Not SUV",108.223808169935
"658",838,"Jeep",2018,2,56222,3600,"Petrol","Automatic",37440000,"SUV",193.854180795148
"659",839,"Toyota",2007,2,177728,2400,"Petrol","Automatic",3307500,"Not SUV",108.223808169935
"660",843,"Toyota",2003,2,178126,2700,"Petrol","Manual",17850000,"Not SUV",120.808438283379
"661",845,"Toyota",2005,3,191857,2400,"Petrol","Automatic",3120000,"SUV",107.90179476082
"662",846,"Toyota",2014,2,134312,2500,"Petrol","Automatic",6090000,"Not SUV",122.119956480118
"663",847,"Porsche",2014,3,61129,4800,"Petrol","Automatic",6510000,"SUV",122.119956480118
"664",848,"Toyota",2012,3,66555,2500,"Petrol","Automatic",3780000,"Not SUV",120.331001498127
"665",850,"Lexus",2006,3,290186,2500,"Petrol","Automatic",3120000,"Not SUV",105.854727600412
"666",851,"Ford",2008,3,209016,3000,"Petrol","Automatic",2392000,"SUV",106.946299748744
"667",852,"Toyota",2005,3,359333,1800,"Petrol","Automatic",2193750,"Not SUV",107.90179476082
"668",853,"Toyota",2014,2,160922,2500,"Petrol","Automatic",8400000,"SUV",122.119956480118
"669",854,"Toyota",2005,2,101284,3500,"Petrol","Automatic",3952000,"Not SUV",107.90179476082
"670",855,"Lexus",2004,3,140740,3300,"Petrol","Automatic",3150000,"SUV",112.832138933951
"671",858,"Lexus",2006,3,119248,3300,"Petrol","Automatic",3016000,"Not SUV",105.854727600412
"672",859,"Lexus",2008,3,175395,3500,"Petrol","Automatic",3848000,"SUV",106.946299748744
"673",860,"Mercedes-Benz",2006,3,72991,3500,"Petrol","Automatic",3360000,"SUV",105.854727600412
"674",861,"Toyota",2008,3,251684,3500,"Petrol","Automatic",3885000,"SUV",106.946299748744
"675",862,"Toyota",2016,3,71610,2500,"Petrol","Automatic",5775000,"Not SUV",169.785692893773
"676",864,"Lexus",2007,3,284317,2500,"Petrol","Automatic",3016000,"Not SUV",108.223808169935
"677",865,"Toyota",2012,3,183925,2500,"Petrol","Automatic",4992000,"Not SUV",120.331001498127
"678",866,"Lexus",2010,2,165472,3500,"Petrol","Automatic",7350000,"SUV",130.380254951299
"679",867,"Ford",2010,3,156649,4000,"Petrol","Automatic",3675000,"SUV",130.380254951299
"680",871,"Toyota",2004,2,323594,3300,"Petrol","Automatic",3640000,"Not SUV",112.832138933951
"681",872,"Mercedes-Benz",2012,3,101947,3000,"Petrol","Automatic",3675000,"Not SUV",120.331001498127
"682",873,"Ford",2012,3,108728,3500,"Petrol","Automatic",3640000,"SUV",120.331001498127
"683",874,"Infiniti",2011,3,80020,5600,"Petrol","Automatic",8400000,"SUV",141.992968264463
"684",875,"Ford",2010,2,315836,3500,"Petrol","Automatic",3675000,"Not SUV",130.380254951299
"685",877,"Mini",2016,2,86735,1500,"Petrol","Automatic",6300000,"Not SUV",169.785692893773
"686",878,"Toyota",2005,2,284638,3300,"Petrol","Automatic",3536000,"Not SUV",107.90179476082
"687",879,"Toyota",2012,3,95425,2400,"Petrol","Automatic",3675000,"Not SUV",120.331001498127
"688",880,"Lexus",2010,3,78708,3500,"Petrol","Automatic",5310000,"SUV",130.380254951299
"689",881,"Infiniti",2008,3,109552,5600,"Petrol","Automatic",3675000,"SUV",106.946299748744
"690",883,"Toyota",2012,3,61910,2000,"Petrol","Automatic",3937500,"Not SUV",120.331001498127
"691",885,"Toyota",2011,3,280121,2500,"Petrol","Automatic",3640000,"Not SUV",141.992968264463
"692",887,"Infiniti",2008,3,250706,5600,"Petrol","Automatic",3675000,"SUV",106.946299748744
"693",888,"Peugeot",2005,3,411415,2000,"Petrol","Automatic",2475000,"Not SUV",107.90179476082
"694",889,"Toyota",2015,3,110471,2700,"Petrol","Manual",10500000,"Not SUV",137.412810413589
"695",890,"Lexus",2008,2,184977,3500,"Petrol","Automatic",4992000,"Not SUV",106.946299748744
"696",891,"Lexus",2007,3,284317,2500,"Petrol","Automatic",3016000,"Not SUV",108.223808169935
"697",892,"Toyota",2009,3,94618,3500,"Petrol","Automatic",4725000,"SUV",129.358208061889
"698",893,"Toyota",2004,2,204135,2400,"Petrol","Automatic",3120000,"Not SUV",112.832138933951
"699",894,"Mercedes-Benz",2015,2,113110,2000,"Petrol","Automatic",14560000,"Not SUV",137.412810413589
"700",895,"Ford",2010,3,156649,4000,"Petrol","Automatic",3675000,"SUV",130.380254951299
"701",896,"Mercedes-Benz",2006,3,72991,3500,"Petrol","Automatic",3360000,"SUV",105.854727600412
"702",897,"Dodge",2011,3,260172,3600,"Petrol","Automatic",3045000,"Not SUV",141.992968264463
"703",899,"Infiniti",2014,3,60219,3500,"Petrol","Automatic",9450000,"SUV",122.119956480118
"704",900,"Lexus",2008,3,257449,3500,"Petrol","Automatic",3570000,"SUV",106.946299748744
"705",902,"Mercedes-Benz",2012,2,228207,3500,"Petrol","Automatic",7350000,"SUV",120.331001498127
"706",903,"Dodge",2011,2,163756,2400,"Petrol","Automatic",3885000,"Not SUV",141.992968264463
"707",904,"Toyota",2003,2,178126,2700,"Petrol","Manual",17850000,"Not SUV",120.808438283379
"708",905,"Jaguar",2008,2,149544,4200,"Petrol","Automatic",8400000,"Not SUV",106.946299748744
"709",906,"Toyota",2013,2,221667,3500,"Petrol","Automatic",8840000,"Not SUV",120.782567204696
"710",909,"Seat",2012,3,274049,1200,"Diesel","Manual",2520000,"Not SUV",120.331001498127
"711",910,"Infiniti",2010,3,48902,5600,"Petrol","Automatic",4200000,"SUV",130.380254951299
"712",913,"Toyota",2007,2,96952,3500,"Petrol","Automatic",3848000,"Not SUV",108.223808169935
"713",914,"Toyota",2010,2,85583,2500,"Petrol","Automatic",3675000,"Not SUV",130.380254951299
"714",916,"Toyota",2013,2,221667,3500,"Petrol","Automatic",8840000,"Not SUV",120.782567204696
"715",917,"Lexus",2010,3,78708,3500,"Petrol","Automatic",5310000,"SUV",130.380254951299
"716",919,"Toyota",2008,2,128369,3500,"Petrol","Automatic",3640000,"Not SUV",106.946299748744
"717",920,"Toyota",2011,3,364344,2500,"Petrol","Automatic",3560000,"SUV",141.992968264463
"718",921,"Lexus",2008,3,230751,3500,"Petrol","Automatic",4472000,"SUV",106.946299748744
"719",922,"Jeep",2008,3,228941,3000,"Petrol","Automatic",1680000,"SUV",106.946299748744
"720",923,"Toyota",2006,3,253577,3300,"Petrol","Automatic",3328000,"SUV",105.854727600412
"721",925,"Toyota",2006,3,97296,3500,"Petrol","Automatic",1995000,"Not SUV",105.854727600412
"722",926,"Toyota",2011,3,123088,2500,"Petrol","Automatic",3224000,"Not SUV",141.992968264463
"723",927,"Dodge",2011,2,163756,2400,"Petrol","Automatic",3885000,"Not SUV",141.992968264463
"724",929,"Lexus",2008,2,155665,3500,"Petrol","Automatic",3570000,"SUV",106.946299748744
"725",930,"Toyota",2012,3,119606,2000,"Petrol","Automatic",3150000,"Not SUV",120.331001498127
"726",931,"Mercedes-Benz",2012,3,101947,3000,"Petrol","Automatic",3675000,"Not SUV",120.331001498127
"727",932,"Dodge",2011,2,163756,2400,"Petrol","Automatic",3885000,"Not SUV",141.992968264463
"728",933,"Toyota",2010,2,85583,2500,"Petrol","Automatic",3675000,"Not SUV",130.380254951299
"729",935,"Lexus",2007,3,203830,3500,"Petrol","Automatic",4576000,"SUV",108.223808169935
"730",939,"Toyota",2011,3,61436,2000,"Petrol","Automatic",5625000,"SUV",141.992968264463
"731",940,"Dodge",2014,3,69000,3600,"Petrol","Automatic",10500000,"Not SUV",122.119956480118
"732",941,"Lexus",2008,2,184977,3500,"Petrol","Automatic",4992000,"Not SUV",106.946299748744
"733",942,"Ford",2012,3,160553,3500,"Petrol","Automatic",4160000,"SUV",120.331001498127
"734",943,"Ford",2008,3,218896,3500,"Petrol","Automatic",2100000,"SUV",106.946299748744
"735",944,"Mercedes-Benz",2009,3,350929,3500,"Petrol","Automatic",3150000,"Not SUV",129.358208061889
"736",947,"Toyota",2005,3,359333,1800,"Petrol","Automatic",2193750,"Not SUV",107.90179476082
"737",950,"Jaguar",2011,2,177218,4000,"Petrol","Automatic",9450000,"Not SUV",141.992968264463
"738",951,"Toyota",2011,2,12683,2700,"Petrol","Automatic",14175000,"SUV",141.992968264463
"739",953,"Acura",2009,3,182036,3500,"Petrol","Automatic",3120000,"SUV",129.358208061889
"740",954,"Toyota",2010,3,99830,3300,"Petrol","Automatic",3120000,"Not SUV",130.380254951299
"741",955,"Lexus",2007,3,123673,3500,"Petrol","Automatic",3952000,"SUV",108.223808169935
"742",956,"Toyota",2009,2,459418,3500,"Petrol","Automatic",4160000,"Not SUV",129.358208061889
"743",958,"Ford",2005,3,301242,5400,"Petrol","Automatic",2912000,"Not SUV",107.90179476082
"744",959,"Toyota",2011,2,177590,3500,"Petrol","Automatic",5880000,"Not SUV",141.992968264463
"745",960,"Mercedes-Benz",2016,2,52855,2000,"Petrol","Automatic",15600000,"Not SUV",169.785692893773
"746",961,"Ford",2009,2,114203,3500,"Petrol","Automatic",2835000,"Not SUV",129.358208061889
"747",962,"Lexus",2008,3,230751,3500,"Petrol","Automatic",4472000,"SUV",106.946299748744
"748",964,"Toyota",2007,2,237858,3500,"Petrol","Automatic",3640000,"Not SUV",108.223808169935
"749",966,"Skoda",2012,3,41077,1600,"Petrol","Automatic",3150000,"Not SUV",120.331001498127
"750",967,"Lexus",2007,3,203830,3500,"Petrol","Automatic",4576000,"SUV",108.223808169935
"751",968,"Toyota",2008,3,251684,3500,"Petrol","Automatic",3885000,"SUV",106.946299748744
"752",969,"Mercedes-Benz",2013,3,115724,3500,"Petrol","Automatic",5736000,"Not SUV",120.782567204696
"753",971,"Ford",2008,3,218896,3500,"Petrol","Automatic",2100000,"SUV",106.946299748744
"754",973,"Mercedes-Benz",2013,3,125394,4700,"Petrol","Automatic",12375000,"SUV",120.782567204696
"755",974,"Ford",2002,3,247814,4000,"Petrol","Automatic",2100000,"Not SUV",103.641601889339
"756",975,"Lexus",2011,3,181282,3500,"Petrol","Automatic",7280000,"SUV",141.992968264463
"757",976,"Ford",2016,3,115658,3500,"Petrol","Automatic",10500000,"SUV",169.785692893773
"758",978,"Toyota",2007,2,197253,3300,"Petrol","Automatic",3990000,"Not SUV",108.223808169935
"759",979,"Toyota",2009,2,459418,3500,"Petrol","Automatic",4160000,"Not SUV",129.358208061889
"760",980,"Toyota",2009,3,94618,3500,"Petrol","Automatic",4725000,"SUV",129.358208061889
"761",984,"Toyota",2002,3,187433,3000,"Petrol","Automatic",2100000,"SUV",103.641601889339
"762",985,"Dodge",2013,2,184192,5700,"Petrol","Automatic",11550000,"Not SUV",120.782567204696
"763",986,"Toyota",2008,2,201641,2400,"Petrol","Automatic",3045000,"Not SUV",106.946299748744
"764",987,"Land Rover",2007,3,131041,4400,"Petrol","Automatic",2625000,"SUV",108.223808169935
"765",988,"Ford",2009,2,114203,3500,"Petrol","Automatic",2835000,"Not SUV",129.358208061889
"766",990,"Toyota",2006,2,82216,3000,"Petrol","Automatic",3224000,"Not SUV",105.854727600412
"767",992,"Land Rover",2007,3,131041,4400,"Petrol","Automatic",2625000,"SUV",108.223808169935
"768",993,"Ford",2004,2,398223,4000,"Petrol","Automatic",2940000,"SUV",112.832138933951
"769",994,"Lexus",2011,3,181282,3500,"Petrol","Automatic",7280000,"SUV",141.992968264463
"770",995,"Lexus",2010,3,93872,3500,"Petrol","Automatic",6775000,"SUV",130.380254951299
"771",999,"Lexus",2008,3,100098,3500,"Petrol","Automatic",3675000,"SUV",106.946299748744
"772",1002,"Toyota",2008,2,201641,2400,"Petrol","Automatic",3045000,"Not SUV",106.946299748744
"773",1004,"Lexus",2008,3,310333,3500,"Petrol","Automatic",3432000,"Not SUV",106.946299748744
"774",1007,"Dodge",2013,2,184192,5700,"Petrol","Automatic",11550000,"Not SUV",120.782567204696
"775",1010,"Lexus",2010,2,165472,3500,"Petrol","Automatic",7350000,"SUV",130.380254951299
"776",1011,"Jaguar",2005,3,99187,2700,"Diesel","Automatic",3675000,"Not SUV",107.90179476082
"777",1012,"Dodge",2005,2,157972,3300,"Petrol","Automatic",2625000,"Not SUV",107.90179476082
"778",1013,"Dodge",2010,2,349934,3300,"Petrol","Automatic",3360000,"Not SUV",130.380254951299
"779",1015,"Toyota",2012,3,323406,2500,"Petrol","Automatic",3990000,"Not SUV",120.331001498127
"780",1016,"Toyota",2014,3,30778,2400,"Petrol","Automatic",4200000,"Not SUV",122.119956480118
"781",1017,"Nissan",2007,3,173224,3500,"Petrol","Automatic",1518750,"Not SUV",108.223808169935
"782",1022,"Mercedes-Benz",2012,3,50149,3500,"Petrol","Automatic",7800000,"SUV",120.331001498127
"783",1023,"Ford",2004,2,398223,4000,"Petrol","Automatic",2940000,"SUV",112.832138933951
"784",1025,"Mercedes-Benz",2013,3,125394,4700,"Petrol","Automatic",12375000,"SUV",120.782567204696
"785",1026,"Toyota",2009,3,172537,3500,"Petrol","Automatic",4725000,"SUV",129.358208061889
"786",1027,"Mercedes-Benz",2010,3,34365,3500,"Petrol","Automatic",7280000,"SUV",130.380254951299
"787",1029,"Ford",2007,3,115975,3500,"Petrol","Automatic",2200000,"SUV",108.223808169935
"788",1031,"Porsche",2017,3,68343,3600,"Petrol","Automatic",18900000,"SUV",192.310069256987
"789",1032,"Toyota",2004,3,158023,4700,"Petrol","Automatic",1837500,"Not SUV",112.832138933951
"790",1033,"Lexus",2015,2,98733,2500,"Petrol","Automatic",9450000,"Not SUV",137.412810413589
"791",1034,"Lexus",2004,3,182267,4700,"Petrol","Automatic",2625000,"SUV",112.832138933951
"792",1036,"Hyundai",2011,2,139301,2400,"Petrol","Automatic",4160000,"Not SUV",141.992968264463
"793",1037,"Hyundai",2015,3,85847,1600,"Petrol","Automatic",5040000,"SUV",137.412810413589
"794",1038,"Toyota",2007,3,209228,2700,"Petrol","Manual",4200000,"Not SUV",108.223808169935
"795",1039,"Toyota",2002,3,187433,3000,"Petrol","Automatic",2100000,"SUV",103.641601889339
"796",1040,"Toyota",2009,2,139042,2400,"Petrol","Automatic",3640000,"Not SUV",129.358208061889
"797",1041,"Toyota",2008,3,141473,2400,"Petrol","Automatic",2925000,"SUV",106.946299748744
"798",1042,"Mercedes-Benz",2008,3,263539,3000,"Petrol","Automatic",3150000,"Not SUV",106.946299748744
"799",1043,"Ford",2007,2,467397,3500,"Petrol","Automatic",2835000,"SUV",108.223808169935
"800",1045,"Toyota",2009,3,85296,3500,"Petrol","Automatic",4830000,"SUV",129.358208061889
"801",1046,"Toyota",2005,3,258088,3300,"Petrol","Automatic",2288000,"Not SUV",107.90179476082
"802",1048,"Toyota",2015,3,70075,3000,"Petrol","Automatic",4725000,"Not SUV",137.412810413589
"803",1049,"Toyota",2015,2,71146,1800,"Petrol","Automatic",6500000,"Not SUV",137.412810413589
"804",1050,"Hyundai",2011,2,262343,2400,"Petrol","Automatic",3675000,"Not SUV",141.992968264463
"805",1051,"Hyundai",2011,2,177739,2400,"Petrol","Automatic",4888000,"Not SUV",141.992968264463
"806",1053,"Toyota",2009,3,169241,2400,"Petrol","Automatic",3016000,"Not SUV",129.358208061889
"807",1054,"Lexus",2006,2,201926,3000,"Petrol","Automatic",4160000,"Not SUV",105.854727600412
"808",1055,"Mercedes-Benz",2012,3,95610,4700,"Petrol","Automatic",4350000,"Not SUV",120.331001498127
"809",1056,"Toyota",2015,2,62298,1800,"Petrol","Automatic",6032000,"Not SUV",137.412810413589
"810",1057,"Lexus",2010,3,163603,3500,"Petrol","Automatic",4688000,"Not SUV",130.380254951299
"811",1058,"Hyundai",2013,2,190676,2000,"Petrol","Automatic",3517500,"Not SUV",120.782567204696
"812",1060,"Toyota",2012,3,370677,2500,"Petrol","Automatic",4387500,"Not SUV",120.331001498127
"813",1062,"Toyota",2013,2,79207,2400,"Petrol","Automatic",4960000,"Not SUV",120.782567204696
"814",1063,"Ford",2012,3,88139,2000,"Petrol","Automatic",3675000,"Not SUV",120.331001498127
"815",1065,"Land Rover",2008,3,78565,4400,"Petrol","Automatic",2415000,"SUV",106.946299748744
"816",1066,"Toyota",2009,2,167190,1800,"Petrol","Automatic",4160000,"Not SUV",129.358208061889
"817",1067,"Toyota",2016,2,218050,1800,"Petrol","Automatic",6760000,"Not SUV",169.785692893773
"818",1068,"Lexus",2008,2,155665,3500,"Petrol","Automatic",3570000,"SUV",106.946299748744
"819",1069,"Hyundai",2011,2,189814,2000,"Petrol","Automatic",3255000,"Not SUV",141.992968264463
"820",1070,"Lexus",2004,3,220223,3300,"Petrol","Automatic",2600000,"Not SUV",112.832138933951
"821",1071,"Lexus",2005,2,101051,3300,"Petrol","Automatic",2520000,"Not SUV",107.90179476082
"822",1072,"Ford",2003,3,426254,4000,"Petrol","Automatic",2047500,"Not SUV",120.808438283379
"823",1073,"Toyota",2008,3,307470,2400,"Petrol","Automatic",2835000,"SUV",106.946299748744
"824",1075,"Lexus",2014,2,187603,3300,"Petrol","Automatic",9240000,"Not SUV",122.119956480118
"825",1076,"Ford",2007,3,115975,3500,"Petrol","Automatic",2200000,"SUV",108.223808169935
"826",1078,"Hyundai",2011,2,115527,2400,"Petrol","Automatic",3675000,"Not SUV",141.992968264463
"827",1079,"Hyundai",2017,3,66012,1600,"Petrol","Automatic",6825000,"Not SUV",192.310069256987
"828",1080,"Mercedes-Benz",2013,3,239707,4500,"Petrol","Automatic",18720000,"Not SUV",120.782567204696
"829",1081,"Toyota",2009,3,172537,3500,"Petrol","Automatic",4725000,"SUV",129.358208061889
"830",1082,"Ford",2012,3,130722,3500,"Petrol","CVT",2835000,"SUV",120.331001498127
"831",1083,"Toyota",2010,3,108350,2400,"Petrol","Automatic",3712500,"Not SUV",130.380254951299
"832",1086,"Lexus",2010,2,279373,3500,"Petrol","Automatic",9880000,"SUV",130.380254951299
"833",1087,"Hyundai",2013,2,139775,2000,"Petrol","Automatic",8112000,"SUV",120.782567204696
"834",1088,"Toyota",2019,2,16170,1800,"Hybrid","CVT",14175000,"Not SUV",187.862267673301
"835",1089,"Mercedes-Benz",2007,3,210226,4500,"Petrol","Automatic",4249440,"SUV",108.223808169935
"836",1092,"Mercedes-Benz",2007,2,192028,3500,"Petrol","Automatic",6448000,"SUV",108.223808169935
"837",1093,"Lexus",2004,3,179555,3400,"Petrol","Automatic",3640000,"SUV",112.832138933951
"838",1094,"Toyota",2011,2,147685,1800,"Petrol","Automatic",4472000,"Not SUV",141.992968264463
"839",1095,"Hyundai",2012,3,259708,2000,"Petrol","Automatic",3640000,"Not SUV",120.331001498127
"840",1096,"Jeep",2011,2,119865,3700,"Petrol","Automatic",5775000,"SUV",141.992968264463
"841",1098,"Hyundai",2018,2,159401,2400,"Petrol","Automatic",13125000,"Not SUV",193.854180795148
"842",1099,"Hyundai",2011,2,229956,2400,"Petrol","Automatic",3360000,"Not SUV",141.992968264463
"843",1100,"Toyota",2004,3,158023,4700,"Petrol","Automatic",1837500,"Not SUV",112.832138933951
"844",1101,"Acura",2005,2,288147,3500,"Petrol","Automatic",2310000,"SUV",107.90179476082
"845",1102,"Lexus",2004,3,78851,3600,"Petrol","Automatic",3848000,"SUV",112.832138933951
"846",1104,"Porsche",2017,3,68343,3600,"Petrol","Automatic",18900000,"SUV",192.310069256987
"847",1105,"Lexus",2003,3,299647,4700,"Petrol","Automatic",3675000,"SUV",120.808438283379
"848",1106,"Hyundai",2012,2,129479,2000,"Petrol","Automatic",4168000,"Not SUV",120.331001498127
"849",1107,"Lexus",2010,3,108096,5700,"Petrol","Automatic",15750000,"SUV",130.380254951299
"850",1108,"Toyota",2011,2,95491,1800,"Petrol","Automatic",4680000,"Not SUV",141.992968264463
"851",1109,"Toyota",2010,2,185585,1800,"Petrol","Automatic",3675000,"Not SUV",130.380254951299
"852",1110,"Lexus",2004,3,78851,3600,"Petrol","Automatic",3848000,"SUV",112.832138933951
"853",1111,"Toyota",2006,2,82216,3000,"Petrol","Automatic",3224000,"Not SUV",105.854727600412
"854",1112,"Hyundai",2011,2,262343,2400,"Petrol","Automatic",3675000,"Not SUV",141.992968264463
"855",1114,"Hyundai",2013,2,139775,2000,"Petrol","Automatic",8112000,"SUV",120.782567204696
